time;gFx;gFy;gFz;TgF
15,315829;0,0060;0,0095;-0,0056;0,013
15,320765;0,0060;0,0095;0,0080;0,014
15,325949;-0,0070;-0,0038;0,0080;0,011
15,330886;0,0066;-0,0038;0,0080;0,011
15,335886;-0,0070;-0,0038;0,0080;0,011
15,340955;0,0065;-0,0037;0,0080;0,011
15,346123;0,0062;0,0092;-0,0192;0,022
15,351388;0,0062;0,0092;0,0080;0,014
15,356117;0,0062;-0,0045;0,0080;0,011
15,368170;0,0062;-0,0181;0,0216;0,029
15,368796;0,0058;-0,0041;0,0216;0,023
15,370906;-0,0079;0,0095;0,0216;0,025
15,377945;0,0057;-0,0041;0,0080;0,011
15,381364;-0,0080;0,0096;-0,0056;0,014
15,386256;0,0052;-0,0038;0,0080;0,010
15,391202;-0,0084;-0,0037;0,0080;0,012
15,396255;0,0052;-0,0037;0,0080;0,010
15,401385;0,0053;-0,0038;0,0080;0,010
15,406606;0,0049;-0,0036;0,0080;0,010
15,411692;0,0049;-0,0172;0,0080;0,020
15,416536;0,0048;-0,0173;0,0080;0,020
15,421645;0,0048;0,0100;0,0080;0,014
15,427993;0,0046;-0,0033;0,0080;0,010
15,431552;0,0046;-0,0033;0,0080;0,010
15,436966;-0,0090;0,0103;-0,0056;0,015
15,441814;-0,0090;-0,0032;0,0216;0,024
15,446799;0,0043;0,0098;0,0216;0,024
15,452016;0,0043;0,0097;0,0080;0,013
15,456690;-0,0092;-0,0039;0,0216;0,024
15,463625;-0,0228;0,0097;0,0080;0,026
15,466748;0,0041;-0,0037;0,0080;0,010
15,471963;-0,0094;0,0099;0,0080;0,016
15,478071;0,0042;-0,0037;-0,0056;0,008
15,482024;0,0042;-0,0038;0,0216;0,022
15,486615;-0,0088;-0,0035;0,0080;0,012
15,492051;0,0049;0,0102;0,0080;0,014
15,497227;0,0186;-0,0034;-0,0056;0,020
15,501957;0,0049;0,0102;0,0080;0,014
15,507220;0,0046;0,0095;0,0080;0,013
15,512195;-0,0091;-0,0178;-0,0056;0,021
15,517534;0,0046;-0,0043;0,0216;0,023
15,522201;0,0045;-0,0043;0,0216;0,023
15,528130;0,0041;-0,0168;-0,0057;0,018
15,532618;-0,0095;-0,0031;-0,0057;0,011
15,537602;0,0041;-0,0031;0,0080;0,009
15,542675;0,0041;0,0106;0,0216;0,024
15,547495;0,0038;-0,0028;0,0080;0,009
15,552518;0,0037;-0,0028;0,0080;0,009
15,557679;0,0036;-0,0028;0,0216;0,022
15,563413;0,0035;-0,0028;0,0216;0,022
15,567611;0,0160;-0,0026;0,0079;0,018
15,572734;0,0023;0,0110;0,0216;0,024
15,577832;0,0023;-0,0026;0,0216;0,022
15,582639;0,0022;-0,0025;0,0079;0,009
15,587842;0,0020;0,0104;0,0080;0,013
15,594618;-0,0117;-0,0032;0,0080;0,014
15,598104;0,0019;0,0103;0,0216;0,024
15,602754;0,0019;0,0104;0,0216;0,024
15,607746;0,0018;-0,0031;-0,0057;0,007
15,613039;0,0154;-0,0031;-0,0057;0,017
15,617945;0,0154;-0,0031;0,0079;0,018
15,622630;0,0017;0,0105;0,0216;0,024
15,628127;-0,0111;0,0098;-0,0056;0,016
15,633135;0,0026;0,0097;-0,0056;0,012
15,637919;0,0026;0,0097;0,0080;0,013
15,644340;0,0026;-0,0039;0,0080;0,009
15,648198;0,0152;-0,0036;0,0080;0,017
15,653269;0,0150;-0,0036;0,0216;0,027
15,658222;0,0151;0,0100;-0,0057;0,019
15,663338;0,0014;-0,0036;-0,0057;0,007
15,668273;0,0013;0,0094;0,0080;0,012
15,673515;0,0013;-0,0179;0,0080;0,020
15,685198;-0,0260;0,0230;0,0216;0,041
15,685879;-0,0124;0,0093;0,0080;0,017
15,688060;-0,0116;-0,0040;0,0080;0,015
15,694538;0,0021;-0,0040;0,0080;0,009
15,698362;0,0021;0,0096;0,0216;0,024
15,703519;-0,0115;0,0097;0,0080;0,017
15,708315;-0,0108;0,0090;0,0216;0,026
15,713623;0,0029;0,0090;0,0080;0,012
15,718718;-0,0107;-0,0046;0,0216;0,025
15,723839;0,0029;-0,0045;0,0080;0,010
15,728725;0,0027;-0,0169;0,0216;0,028
15,734163;0,0027;-0,0031;0,0216;0,022
15,738435;0,0164;-0,0032;0,0216;0,027
15,743688;0,0028;0,0104;0,0080;0,013
15,748965;-0,0102;-0,0030;0,0080;0,013
15,754280;0,0035;-0,0029;-0,0057;0,007
15,758826;0,0035;-0,0029;0,0080;0,009
15,764105;0,0035;-0,0029;0,0080;0,009
15,769748;0,0033;-0,0027;0,0079;0,009
15,774350;-0,0104;-0,0027;0,0079;0,013
15,784650;-0,0104;0,0109;0,0079;0,017
15,785431;0,0032;-0,0027;-0,0057;0,007
15,788764;-0,0097;0,0102;0,0080;0,016
15,794587;0,0039;0,0101;0,0080;0,013
15,799241;0,0039;-0,0171;0,0080;0,019
15,804238;-0,0097;-0,0035;0,0080;0,013
15,809185;-0,0218;-0,0033;-0,0056;0,023
15,814298;0,0055;-0,0169;0,0216;0,028
15,819435;0,0056;0,0103;0,0216;0,025
15,824452;0,0056;0,0103;0,0216;0,025
15,829662;-0,0201;0,0096;0,0080;0,024
15,834575;-0,0064;0,0095;0,0080;0,014
15,839478;-0,0063;-0,0178;0,0080;0,021
15,844619;0,0073;-0,0042;-0,0056;0,010
15,850247;0,0067;-0,0039;0,0080;0,011
15,854705;0,0067;0,0096;0,0080;0,014
15,863635;0,0067;-0,0039;0,0080;0,011
15,864955;-0,0069;0,0097;0,0080;0,014
15,870010;0,0062;-0,0036;0,0080;0,011
15,875123;-0,0075;-0,0035;0,0080;0,011
15,880009;0,0061;-0,0035;0,0216;0,023
15,884987;0,0061;-0,0035;0,0080;0,011
15,889992;0,0057;-0,0032;0,0080;0,010
15,895086;0,0193;0,0103;0,0080;0,023
15,899962;0,0057;0,0104;0,0216;0,025
15,904939;-0,0079;0,0104;0,0216;0,025
15,910991;-0,0074;0,0098;0,0216;0,025
15,915117;-0,0073;-0,0039;0,0080;0,012
15,920351;0,0063;0,0097;0,0216;0,025
15,925503;0,0062;-0,0039;0,0216;0,023
15,930370;0,0058;-0,0037;0,0080;0,011
15,935492;-0,0080;-0,0037;0,0080;0,012
15,940292;0,0057;0,0099;0,0080;0,014
15,945575;0,0057;-0,0037;0,0080;0,010
15,950449;-0,0074;-0,0034;0,0080;0,011
15,955236;0,0062;0,0102;0,0216;0,025
15,968639;-0,0074;0,0102;0,0080;0,015
15,969479;-0,0073;-0,0034;0,0080;0,011
15,970093;0,0058;-0,0031;0,0216;0,023
15,975143;0,0058;-0,0030;0,0080;0,010
15,980560;0,0059;-0,0029;0,0216;0,023
15,985659;-0,0077;-0,0029;0,0080;0,011
15,990765;0,0054;0,0101;0,0216;0,024
15,995612;0,0190;-0,0036;0,0080;0,021
16,000706;0,0053;-0,0036;0,0080;0,010
16,005331;-0,0084;-0,0036;0,0216;0,023
16,010986;0,0048;0,0094;0,0080;0,013
16,015844;-0,0089;0,0094;0,0216;0,025
16,021055;0,0048;0,0093;0,0216;0,024
16,027691;-0,0088;0,0093;-0,0056;0,014
16,030982;-0,0082;0,0087;0,0080;0,014
16,035873;-0,0082;-0,0050;0,0217;0,024
16,040969;0,0054;-0,0050;0,0217;0,023
16,046259;-0,0084;-0,0049;0,0080;0,013
16,051043;-0,0078;-0,0046;0,0080;0,012
16,055704;0,0060;0,0091;0,0217;0,024
16,067869;0,0059;0,0092;0,0216;0,024
16,068514;-0,0077;-0,0045;0,0216;0,023
16,071136;0,0055;-0,0042;0,0080;0,011
16,077766;-0,0082;-0,0041;0,0080;0,012
16,081402;-0,0081;-0,0041;0,0216;0,023
16,086387;-0,0082;-0,0178;0,0080;0,021
16,091259;-0,0076;-0,0039;0,0080;0,012
16,096528;0,0061;0,0098;0,0216;0,024
16,101500;0,0060;-0,0039;0,0216;0,023
16,106653;-0,0075;-0,0039;0,0080;0,012
16,111408;0,0057;0,0091;0,0080;0,013
16,116447;0,0057;0,0091;0,0080;0,013
16,121842;0,0193;0,0091;0,0080;0,023
16,127591;0,0058;-0,0181;0,0080;0,021
16,131800;0,0054;-0,0042;0,0216;0,023
16,136952;0,0054;-0,0178;0,0216;0,029
16,141861;0,0055;-0,0042;0,0080;0,011
16,146866;0,0055;-0,0177;0,0080;0,020
16,151829;0,0051;0,0089;-0,0056;0,012
16,156805;-0,0085;0,0089;-0,0192;0,023
16,167981;-0,0085;-0,0047;-0,0056;0,011
16,168744;0,0050;0,0089;-0,0056;0,012
16,172054;0,0046;-0,0044;0,0216;0,023
16,177221;-0,0090;-0,0044;0,0080;0,013
16,181919;0,0047;-0,0181;0,0080;0,020
16,186745;0,0047;0,0091;-0,0056;0,012
16,192406;-0,0083;-0,0041;0,0080;0,012
16,197340;0,0053;-0,0176;0,0080;0,020
16,202217;-0,0084;0,0096;-0,0056;0,014
16,207350;-0,0083;-0,0040;0,0216;0,024
16,213362;0,0049;-0,0037;0,0216;0,022
16,217234;-0,0088;-0,0037;-0,0056;0,011
16,222084;-0,0088;-0,0037;0,0216;0,024
16,227183;0,0048;0,0099;0,0080;0,014
16,232230;0,0045;-0,0034;0,0080;0,010
16,237513;0,0044;-0,0034;0,0216;0,022
16,242426;0,0044;-0,0033;0,0080;0,010
16,247537;0,0045;0,0102;0,0216;0,024
16,252637;-0,0085;-0,0032;-0,0056;0,011
16,257765;-0,0085;-0,0031;0,0080;0,012
16,267800;-0,0084;-0,0031;0,0216;0,023
16,268526;-0,0084;0,0105;0,0080;0,016
16,272219;-0,0079;-0,0029;-0,0056;0,010
16,277864;0,0058;-0,0029;0,0216;0,023
16,282562;-0,0214;0,0108;0,0080;0,025
16,288007;-0,0078;-0,0164;0,0080;0,020
16,294422;-0,0073;0,0102;0,0216;0,025
16,297997;-0,0072;-0,0035;0,0080;0,011
16,302880;0,0065;0,0101;0,0216;0,025
16,307791;-0,0071;-0,0036;0,0080;0,011
16,313398;0,0061;-0,0034;-0,0056;0,009
16,317874;0,0060;-0,0034;-0,0056;0,009
16,322964;-0,0076;-0,0034;-0,0192;0,021
16,328187;-0,0076;-0,0034;-0,0056;0,010
16,333930;0,0056;-0,0031;0,0080;0,010
16,337994;0,0056;-0,0030;0,0080;0,010
16,343243;0,0057;0,0106;0,0080;0,014
16,348339;0,0056;-0,0031;0,0216;0,023
16,353434;-0,0074;-0,0028;0,0080;0,011
16,358320;-0,0073;-0,0027;-0,0056;0,010
16,363324;0,0062;0,0109;0,0080;0,015
16,368961;0,0062;-0,0164;0,0080;0,019
16,373639;0,0057;-0,0027;-0,0193;0,020
16,384640;-0,0080;-0,0027;-0,0057;0,010
16,385413;0,0057;0,0109;-0,0057;0,013
16,388069;0,0057;0,0109;-0,0057;0,014
16,394671;0,0053;-0,0025;0,0216;0,022
16,398762;0,0189;-0,0025;0,0080;0,021
16,403719;-0,0084;-0,0025;0,0080;0,012
16,408418;0,0052;-0,0025;0,0080;0,010
16,413717;0,0048;0,0103;-0,0056;0,013
16,418751;0,0049;-0,0033;-0,0056;0,008
16,423966;0,0048;0,0104;-0,0056;0,013
16,429113;-0,0088;0,0103;0,0080;0,016
16,433929;-0,0082;-0,0030;0,0080;0,012
16,438668;0,0191;-0,0030;0,0080;0,021
16,443755;-0,0081;-0,0030;-0,0056;0,010
16,448514;0,0055;0,0106;0,0080;0,014
16,454159;-0,0076;-0,0029;0,0080;0,011
16,459613;0,0060;0,0108;-0,0056;0,014
16,464032;0,0061;-0,0028;0,0080;0,010
16,469077;-0,0075;-0,0028;0,0080;0,011
16,474174;0,0058;-0,0026;0,0080;0,010
16,484785;-0,0079;-0,0026;0,0080;0,012
16,485638;0,0057;-0,0026;0,0080;0,010
16,489112;0,0058;-0,0026;-0,0057;0,008
16,494447;-0,0073;-0,0024;0,0080;0,011
16,499193;0,0064;0,0113;0,0216;0,025
16,504320;0,0063;-0,0024;0,0080;0,010
16,510723;0,0063;-0,0024;0,0080;0,010
16,514306;-0,0068;-0,0022;0,0080;0,011
16,519460;0,0069;0,0115;0,0080;0,016
16,524430;0,0069;0,0115;0,0080;0,016
16,529433;0,0205;-0,0021;-0,0057;0,021
16,534384;0,0064;-0,0020;0,0216;0,023
16,539442;0,0063;0,0116;-0,0057;0,014
16,544324;0,0064;-0,0019;0,0080;0,010
16,549705;-0,0072;0,0117;-0,0057;0,015
16,554303;0,0060;-0,0018;0,0079;0,010
16,563575;0,0060;-0,0018;0,0079;0,010
16,564339;-0,0076;0,0119;-0,0057;0,015
16,569342;-0,0212;-0,0017;-0,0057;0,022
16,574677;0,0056;-0,0017;-0,0057;0,008
16,579727;0,0056;-0,0016;0,0079;0,010
16,584988;0,0056;-0,0016;0,0216;0,022
16,590016;0,0055;-0,0016;0,0079;0,010
16,594888;0,0051;0,0112;-0,0057;0,014
16,600106;0,0051;0,0112;-0,0057;0,014
16,605011;-0,0085;0,0112;-0,0057;0,015
16,611127;-0,0085;-0,0024;-0,0057;0,011
16,615008;-0,0079;-0,0023;-0,0057;0,010
16,620283;0,0058;0,0113;0,0080;0,015
16,625151;-0,0079;-0,0023;-0,0057;0,010
16,630292;-0,0079;-0,0023;0,0080;0,011
16,635097;-0,0074;-0,0021;0,0079;0,011
16,640376;0,0062;0,0115;-0,0057;0,014
16,645580;0,0062;-0,0022;-0,0193;0,020
16,650354;0,0062;0,0115;-0,0057;0,014
16,655820;0,0057;-0,0020;0,0079;0,010
16,670168;0,0058;0,0116;0,0216;0,025
16,670901;0,0058;-0,0156;0,0079;0,018
16,671190;0,0058;-0,0020;-0,0057;0,008
16,675193;-0,0074;-0,0018;0,0079;0,011
16,680497;0,0199;-0,0017;0,0079;0,022
16,685494;-0,0073;-0,0016;-0,0057;0,009
16,690618;0,0064;0,0120;0,0079;0,016
16,695574;0,0187;-0,0015;-0,0057;0,020
16,700516;-0,0086;-0,0015;-0,0057;0,010
16,705798;0,0050;-0,0014;-0,0193;0,020
16,710742;-0,0086;-0,0151;0,0079;0,019
16,715822;0,0047;-0,0013;0,0079;0,009
16,720797;-0,0090;-0,0014;0,0215;0,023
16,727706;0,0046;0,0122;0,0079;0,015
16,730911;0,0182;0,0122;0,0079;0,023
16,735802;0,0043;0,0114;0,0079;0,015
16,740975;0,0043;-0,0023;-0,0057;0,007
16,746222;0,0043;-0,0159;-0,0057;0,017
16,751064;0,0043;-0,0023;0,0079;0,009
16,756102;-0,0088;-0,0021;-0,0057;0,011
16,768121;-0,0087;-0,0021;-0,0057;0,011
16,768787;0,0049;-0,0021;-0,0057;0,008
16,771264;-0,0088;0,0115;0,0079;0,017
16,776966;0,0173;-0,0019;0,0079;0,019
16,781302;-0,0101;-0,0019;0,0079;0,013
16,786315;0,0171;-0,0020;0,0215;0,028
16,791404;-0,0101;0,0115;0,0079;0,017
16,796424;0,0033;-0,0020;0,0079;0,009
16,801347;0,0169;-0,0021;-0,0057;0,018
16,806606;0,0034;-0,0021;0,0079;0,009
16,811449;-0,0103;-0,0021;-0,0057;0,012
16,816570;0,0031;0,0108;0,0079;0,014
16,821679;0,0030;0,0107;-0,0057;0,012
16,827353;0,0030;-0,0030;0,0080;0,009
16,831614;0,0030;-0,0030;0,0080;0,009
16,836808;0,0029;-0,0028;-0,0057;0,007
16,842064;0,0030;-0,0029;-0,0057;0,007
16,846782;0,0030;-0,0029;0,0080;0,009
16,851857;-0,0107;-0,0028;0,0079;0,014
16,856916;0,0155;-0,0027;-0,0057;0,017
16,867174;0,0154;0,0109;0,0079;0,020
16,868233;0,0018;-0,0027;0,0079;0,009
16,871988;0,0018;0,0109;0,0079;0,014
16,877289;0,0016;0,0102;-0,0057;0,012
16,881878;0,0016;-0,0035;0,0080;0,009
16,886655;0,0016;-0,0035;0,0080;0,009
16,892351;0,0016;-0,0034;-0,0057;0,007
16,897064;-0,0112;-0,0033;-0,0193;0,023
16,902291;0,0025;0,0104;0,0080;0,013
16,907573;-0,0111;-0,0033;0,0080;0,014
16,912401;0,0025;-0,0033;-0,0057;0,007
16,917305;-0,0104;0,0096;0,0080;0,016
16,922543;0,0033;0,0096;0,0080;0,013
16,927457;0,0034;0,0096;0,0080;0,013
16,932532;0,0033;-0,0040;0,0080;0,010
16,937775;0,0031;-0,0037;0,0080;0,009
16,943955;0,0031;-0,0174;0,0080;0,019
16,947535;0,0030;-0,0174;-0,0056;0,019
16,952564;-0,0107;-0,0174;-0,0056;0,021
16,957594;-0,0100;0,0092;-0,0056;0,015
16,962596;0,0173;0,0091;-0,0056;0,020
16,967677;-0,0099;0,0091;0,0080;0,016
16,972588;0,0037;0,0091;-0,0056;0,011
16,985088;-0,0092;-0,0042;-0,0056;0,012
16,985760;0,0045;0,0095;-0,0056;0,012
16,987429;-0,0090;-0,0041;0,0080;0,013
16,994527;-0,0090;0,0095;0,0080;0,015
16,997851;0,0042;-0,0038;-0,0056;0,008
17,002832;-0,0094;0,0098;-0,0056;0,015
17,007571;0,0041;-0,0038;0,0216;0,022
17,012815;0,0177;-0,0174;0,0080;0,026
17,018703;0,0038;0,0092;0,0080;0,013
17,022993;-0,0098;0,0092;0,0080;0,016
17,027886;0,0038;0,0091;-0,0192;0,022
17,033083;0,0175;-0,0044;-0,0056;0,019
17,038009;0,0036;-0,0041;-0,0056;0,008
17,043209;0,0035;-0,0042;0,0216;0,022
17,048353;0,0035;-0,0042;0,0080;0,010
17,053692;0,0170;0,0094;-0,0056;0,020
17,058223;0,0032;-0,0166;0,0080;0,019
17,063324;-0,0105;-0,0029;0,0079;0,013
17,068430;0,0031;0,0108;0,0080;0,014
17,073508;0,0031;-0,0028;0,0079;0,009
17,084129;0,0157;-0,0026;0,0079;0,018
17,085356;-0,0117;-0,0026;0,0216;0,025
17,089055;0,0020;-0,0026;-0,0193;0,020
17,094203;0,0020;-0,0026;0,0079;0,009
17,098427;0,0018;-0,0024;-0,0057;0,006
17,103829;0,0018;0,0248;-0,0057;0,026
17,108412;0,0018;0,0112;0,0079;0,014
17,113793;-0,0118;-0,0161;0,0079;0,021
17,118581;-0,0110;-0,0150;0,0079;0,020
17,123515;-0,0109;-0,0013;-0,0057;0,012
17,128283;0,0028;0,0123;0,0079;0,015
17,134920;0,0028;0,0122;-0,0057;0,014
17,138699;0,0026;0,0114;-0,0193;0,023
17,144668;-0,0111;0,0114;-0,0057;0,017
17,148829;0,0025;-0,0022;0,0079;0,009
17,154118;-0,0111;0,0114;-0,0057;0,017
17,167499;0,0150;-0,0020;0,0215;0,026
17,168176;0,0013;0,0117;0,0079;0,014
17,168641;0,0013;0,0117;0,0079;0,014
17,173998;-0,0123;-0,0019;-0,0057;0,014
17,179115;0,0012;0,0110;0,0079;0,014
17,184172;0,0011;0,0108;0,0216;0,024
17,189376;0,0011;-0,0028;0,0079;0,008
17,194301;0,0012;-0,0028;-0,0193;0,020
17,199315;0,0011;-0,0027;-0,0057;0,006
17,203853;0,0011;-0,0027;0,0215;0,022
17,210647;0,0011;0,0110;0,0215;0,024
17,214584;-0,0125;-0,0026;0,0079;0,015
17,219585;-0,0116;-0,0024;-0,0057;0,013
17,224358;0,0021;0,0112;0,0079;0,014
17,229463;0,0021;-0,0024;0,0079;0,009
17,234552;-0,0115;-0,0023;0,0079;0,014
17,239692;0,0020;0,0106;0,0080;0,013
17,244783;-0,0116;-0,0032;0,0216;0,025
17,249569;0,0020;-0,0033;0,0080;0,009
17,254494;0,0020;0,0103;0,0080;0,013
17,267873;-0,0108;0,0097;0,0080;0,017
17,268568;-0,0243;-0,0040;0,0216;0,033
17,269646;-0,0107;-0,0039;0,0216;0,024
17,274736;-0,0107;-0,0039;0,0216;0,024
17,279945;0,0027;0,0091;0,0080;0,012
17,285128;0,0162;-0,0046;0,0080;0,019
17,289870;0,0162;-0,0046;0,0080;0,019
17,295116;0,0025;-0,0045;0,0080;0,010
17,300036;-0,0103;-0,0042;0,0080;0,014
17,305030;-0,0239;-0,0042;0,0080;0,026
17,310747;-0,0102;-0,0042;0,0080;0,014
17,315171;0,0034;-0,0042;0,0080;0,010
17,320275;0,0032;-0,0039;0,0216;0,022
17,325097;0,0168;0,0097;0,0216;0,029
17,330248;0,0032;-0,0174;0,0080;0,019
17,335240;-0,0104;0,0099;0,0216;0,026
17,340253;0,0030;0,0092;0,0080;0,013
17,345305;0,0030;0,0092;0,0216;0,024
17,350259;-0,0106;-0,0044;0,0080;0,014
17,355326;-0,0107;-0,0044;0,0080;0,014
17,367504;-0,0100;0,0086;0,0216;0,025
17,368143;-0,0235;0,0086;0,0080;0,026
17,370553;0,0038;-0,0050;-0,0056;0,008
17,377332;0,0038;0,0087;-0,0056;0,011
17,380559;0,0036;0,0080;0,0080;0,012
17,385739;0,0036;-0,0057;0,0217;0,023
17,390510;0,0037;-0,0057;0,0080;0,011
17,395568;0,0037;-0,0057;-0,0056;0,009
17,400627;-0,0093;-0,0053;0,0080;0,013
17,405778;0,0180;0,0083;0,0080;0,021
17,410766;0,0044;0,0084;0,0217;0,024
17,415921;0,0045;-0,0189;0,0217;0,029
17,420623;0,0042;-0,0049;-0,0056;0,009
17,427215;-0,0096;0,0087;0,0080;0,015
17,430835;0,0040;-0,0049;-0,0056;0,008
17,436086;0,0040;0,0087;-0,0056;0,011
17,441026;-0,0089;0,0081;-0,0056;0,013
17,446159;-0,0089;0,0079;0,0081;0,014
17,451090;0,0048;-0,0057;0,0081;0,011
17,455977;0,0047;0,0079;0,0217;0,024
17,463076;0,0045;0,0074;0,0081;0,012
17,466794;-0,0092;0,0074;-0,0055;0,013
17,471430;0,0045;0,0074;0,0217;0,023
17,477251;0,0044;-0,0062;0,0217;0,023
17,481332;0,0041;0,0069;0,0081;0,011
17,486544;-0,0096;0,0069;0,0217;0,025
17,491551;0,0041;-0,0067;0,0081;0,011
17,497250;-0,0233;-0,0203;0,0217;0,038
17,501899;0,0036;0,0065;0,0081;0,011
17,506590;-0,0101;-0,0208;0,0217;0,032
17,511502;-0,0100;-0,0073;0,0081;0,015
17,516742;-0,0100;-0,0073;0,0217;0,025
17,521670;0,0033;0,0059;0,0081;0,011
17,527276;0,0032;0,0059;0,0217;0,023
17,531725;-0,0105;-0,0214;-0,0055;0,024
17,536524;0,0032;-0,0078;0,0217;0,023
17,541673;-0,0225;-0,0073;0,0081;0,025
17,546681;0,0050;-0,0072;0,0081;0,012
17,551538;-0,0086;0,0065;0,0217;0,024
17,556789;0,0050;0,0064;0,0081;0,012
17,567114;-0,0080;0,0187;0,0082;0,022
17,567838;0,0057;-0,0086;0,0082;0,013
17,571393;0,0057;-0,0087;0,0218;0,024
17,577350;-0,0080;0,0049;-0,0055;0,011
17,581951;-0,0074;-0,0208;0,0081;0,024
17,586618;-0,0074;0,0066;0,0217;0,024
17,593920;0,0062;-0,0071;0,0081;0,012
17,597104;-0,0074;-0,0070;0,0081;0,013
17,602231;0,0057;0,0062;0,0217;0,023
17,607279;0,0057;-0,0074;0,0217;0,024
17,612283;0,0056;-0,0074;0,0081;0,012
17,617229;0,0057;-0,0073;0,0081;0,012
17,622198;-0,0074;-0,0069;0,0081;0,013
17,627479;-0,0074;-0,0068;0,0081;0,013
17,632699;0,0063;0,0069;-0,0055;0,011
17,637303;0,0063;-0,0068;0,0081;0,012
17,643044;0,0186;0,0064;0,0081;0,021
17,647396;0,0049;-0,0072;0,0081;0,012
17,653112;0,0049;0,0064;0,0217;0,023
17,657985;0,0049;-0,0073;0,0081;0,012
17,662604;0,0046;-0,0068;0,0081;0,011
17,667573;-0,0228;-0,0067;0,0217;0,032
17,672579;-0,0091;0,0070;0,0217;0,025
17,684023;-0,0092;-0,0066;0,0081;0,014
17,684746;-0,0086;-0,0062;0,0081;0,013
17,687407;-0,0086;-0,0062;0,0081;0,013
17,694506;0,0050;-0,0062;0,0217;0,023
17,697839;-0,0086;0,0075;0,0081;0,014
17,702717;0,0046;-0,0058;0,0217;0,023
17,707697;-0,0090;0,0079;0,0081;0,014
17,712835;0,0047;0,0079;-0,0056;0,011
17,717834;0,0047;-0,0058;-0,0056;0,009
17,723030;0,0171;0,0073;0,0081;0,020
17,727808;0,0034;0,0072;0,0081;0,011
17,733472;-0,0103;0,0072;0,0081;0,015
17,738090;0,0033;-0,0064;0,0081;0,011
17,743933;0,0031;0,0068;0,0081;0,011
17,748132;0,0031;-0,0068;0,0081;0,011
17,753391;0,0031;0,0068;-0,0192;0,021
17,758211;-0,0106;0,0068;-0,0055;0,014
17,763386;0,0028;-0,0063;0,0081;0,011
17,769032;0,0028;0,0074;-0,0056;0,010
17,773312;-0,0108;0,0074;0,0081;0,015
17,779760;0,0027;-0,0062;0,0081;0,011
17,783728;0,0026;0,0069;0,0081;0,011
17,788730;0,0026;0,0069;-0,0055;0,009
17,793700;0,0026;0,0068;0,0081;0,011
17,798561;0,0162;0,0068;0,0081;0,019
17,803632;0,0151;-0,0063;0,0080;0,018
17,808269;-0,0122;-0,0062;-0,0056;0,015
17,813757;0,0014;0,0074;0,0080;0,011
17,818653;0,0014;-0,0062;0,0080;0,010
17,823694;0,0014;-0,0058;0,0080;0,010
17,828718;0,0014;-0,0058;0,0080;0,010
17,833901;0,0014;0,0215;-0,0056;0,022
17,838802;0,0014;0,0078;0,0080;0,011
17,843945;-0,0114;-0,0054;0,0080;0,015
17,848807;0,0159;-0,0054;-0,0056;0,018
17,854125;-0,0114;-0,0054;-0,0056;0,014
17,860386;0,0022;0,0082;-0,0056;0,010
17,864027;0,0148;0,0077;0,0217;0,027
17,869236;-0,0125;-0,0060;0,0080;0,016
17,874250;0,0012;-0,0060;0,0080;0,010
17,883896;-0,0125;-0,0061;0,0080;0,016
17,884568;-0,0116;-0,0057;-0,0056;0,014
17,888758;0,0021;0,0216;0,0080;0,023
17,894491;0,0157;0,0080;0,0080;0,019
17,899261;0,0020;-0,0055;0,0080;0,010
17,904353;0,0018;0,0075;-0,0056;0,009
17,910421;-0,0119;0,0074;-0,0192;0,024
17,914289;0,0017;0,0073;-0,0056;0,009
17,919706;0,0018;0,0072;0,0217;0,023
17,924438;0,0016;-0,0059;0,0080;0,010
17,929517;0,0016;-0,0060;-0,0056;0,008
17,934450;-0,0120;-0,0195;-0,0056;0,024
17,939511;0,0017;0,0077;0,0080;0,011
17,944480;0,0016;-0,0182;0,0080;0,020
17,949569;0,0016;-0,0045;0,0080;0,009
17,954828;0,0016;-0,0044;0,0080;0,009
17,963734;-0,0119;0,0093;-0,0193;0,024
17,964551;-0,0111;-0,0041;-0,0056;0,013
17,969677;0,0026;0,0096;0,0080;0,013
17,975219;0,0027;0,0096;0,0080;0,013
17,979807;0,0027;-0,0039;0,0080;0,009
17,984710;-0,0101;0,0090;-0,0192;0,024
17,990147;0,0035;-0,0047;-0,0056;0,008
17,995496;-0,0101;-0,0183;0,0080;0,022
17,999975;0,0035;-0,0047;-0,0056;0,008
18,005204;0,0032;-0,0044;-0,0192;0,020
18,010362;0,0032;0,0093;-0,0056;0,011
18,015266;0,0032;-0,0043;0,0080;0,010
18,020218;0,0032;0,0093;-0,0192;0,022
18,025383;0,0030;-0,0040;-0,0056;0,008
18,030343;0,0031;-0,0040;0,0080;0,009
18,035225;0,0031;-0,0039;0,0080;0,009
18,040283;-0,0106;-0,0176;-0,0056;0,021
18,045274;0,0029;-0,0037;-0,0056;0,007
18,050218;0,0028;0,0099;0,0080;0,013
18,055456;0,0164;-0,0037;-0,0056;0,018
18,067416;0,0027;-0,0037;0,0080;0,009
18,068088;0,0152;-0,0034;-0,0057;0,017
18,070746;0,0015;-0,0034;-0,0193;0,020
18,076070;-0,0257;0,0102;0,0216;0,035
18,081226;0,0015;-0,0035;-0,0057;0,007
18,085599;-0,0112;0,0095;-0,0056;0,016
18,090618;0,0026;-0,0042;-0,0192;0,020
18,095658;-0,0111;0,0094;0,0216;0,026
18,100752;0,0025;0,0094;0,0080;0,013
